sample.name,wwtp,wrf,collection.date,season,pore.size,index,GenomeName,RefSeqID,Proteins,Reference,Size (Kb),realm (Reference),realm (prediction),phylum (Reference),phylum (prediction),class (Reference),class (prediction),order (Reference),order (prediction),family (Reference),family (prediction),subfamily (Reference),subfamily (prediction),genus (Reference),genus (prediction),network
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5085,uncultured phage cr49_1,NC_062764.1,91,TRUE,92.367,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales,Intestiviridae,Intestiviridae,Crudevirinae,Crudevirinae,Diorhovirus,Diorhovirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5091,uncultured phage cr91_1,NC_062770.1,90,TRUE,93.391,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales,Intestiviridae,Intestiviridae,Crudevirinae,Crudevirinae,Drivevirus,Drivevirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5099,uncultured phage cr17_1,NC_062778.1,86,TRUE,91.714,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales,Intestiviridae,Intestiviridae,Crudevirinae,Crudevirinae,Endlipuvirus,Endlipuvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,7093,k127_318656,k127_318656,6,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales,,novel_family_0_of_Crassvirales,,novel_subfamily_0_of_novel_family_0_of_Crassvirales,,novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_Crassvirales,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1740,Cellulophaga phage phi14:2,NC_021806.1,111,TRUE,100.418,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Steigviridae,Steigviridae,Asinivirinae,Asinivirinae,Akihdevirus,Akihdevirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5094,uncultured phage cr44_1,NC_062773.1,93,TRUE,93.564,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Steigviridae,Steigviridae,Asinivirinae,Asinivirinae,Kahnovirus,Kahnovirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4276,Bacteroides phage crAss001,NC_049977.1,104,TRUE,102.679,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Steigviridae,Steigviridae,Asinivirinae,Asinivirinae,Kehishuvirus,Kehishuvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5089,uncultured phage cr151_1,NC_062768.1,111,TRUE,100.314,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Steigviridae,Steigviridae,Asinivirinae,Asinivirinae,Kolpuevirus,Kolpuevirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5096,uncultured phage cr18_1,NC_062775.1,100,TRUE,104.564,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Steigviridae,Steigviridae,Asinivirinae,Asinivirinae,Lebriduvirus,Lebriduvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4970,Bacteroides phage DAC15,NC_055832.1,120,TRUE,99.494,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Steigviridae,Steigviridae,Asinivirinae,Asinivirinae,Wulfhauvirus,Wulfhauvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5093,uncultured phage cr77_1,NC_062772.1,99,TRUE,99.704,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Suoliviridae,Suoliviridae,Boorivirinae,Boorivirinae,Canhaevirus,Canhaevirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5086,uncultured phage cr30_1,NC_062765.1,99,TRUE,99.984,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Suoliviridae,Suoliviridae,Boorivirinae,Boorivirinae,Cohcovirus,Cohcovirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5088,uncultured phage cr149_1,NC_062767.1,100,TRUE,100.971,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Suoliviridae,Suoliviridae,Boorivirinae,Boorivirinae,Culoivirus,Culoivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,4849,Azobacteroides phage ProJPt-Bp1,NC_055706.1,52,TRUE,99.517,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Crassvirales,Crassvirales|nan,Suoliviridae,Suoliviridae,nan,nan,Dechshavirus,Dechshavirus,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2859,Flavobacterium phage Fpv3,NC_031904.1,79,TRUE,88.421,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,Crassvirales|nan,nan,nan,nan,nan,Fipvunavirus,Fipvunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2867,Flavobacterium phage Fpv20,NC_031912.1,82,TRUE,89.937,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,Crassvirales|nan,nan,nan,nan,nan,Fipvunavirus,Fipvunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2869,Flavobacterium phage Fpv1,NC_031914.1,80,TRUE,88.994,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,Crassvirales|nan,nan,nan,nan,nan,Fipvunavirus,Fipvunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2885,Flavobacterium phage Fpv2,NC_031931.1,80,TRUE,89.01,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,Crassvirales|nan,nan,nan,nan,nan,Fipvunavirus,Fipvunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2939,Flavobacterium phage FpV4,NC_041872.1,75,TRUE,88.308,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,Crassvirales|nan,nan,nan,nan,nan,Fipvunavirus,Fipvunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6160,k127_207561,k127_207561,13,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,nan,,novel_subfamily_10_of_nan,,novel_genus_0_of_novel_subfamily_10_of_nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6877,k127_291203,k127_291203,9,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,nan,,novel_subfamily_28_of_nan,,novel_genus_0_of_novel_subfamily_28_of_nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6812,k127_280931,k127_280931,26,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_0_of_Crassvirales|nan,,novel_subfamily_0_of_novel_family_0_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_0_of_novel_family_0_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6312,k127_226979,k127_226979,33,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_1_of_Crassvirales|nan,,novel_subfamily_0_of_novel_family_1_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_0_of_novel_family_1_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6687,k127_268728,k127_268728,32,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_1_of_Crassvirales|nan,,novel_subfamily_1_of_novel_family_1_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_1_of_novel_family_1_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,7137,k127_323819,k127_323819,12,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_1_of_Crassvirales|nan,,novel_subfamily_2_of_novel_family_1_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_2_of_novel_family_1_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6341,k127_230434,k127_230434,15,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_2_of_Crassvirales|nan,,novel_subfamily_0_of_novel_family_2_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_0_of_novel_family_2_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6794,k127_279590,k127_279590,12,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_2_of_Crassvirales|nan,,novel_subfamily_1_of_novel_family_2_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_1_of_novel_family_2_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5687,k127_146778,k127_146778,44,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_2_of_Crassvirales|nan,,novel_subfamily_2_of_novel_family_2_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_2_of_novel_family_2_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5974,k127_18132,k127_18132,18,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_3_of_Crassvirales|nan,,novel_subfamily_0_of_novel_family_3_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_0_of_novel_family_3_of_Crassvirales|nan,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,7987,k127_99032,k127_99032,5,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_3_of_Crassvirales|nan,,novel_subfamily_0_of_novel_family_3_of_Crassvirales|nan,,novel_genus_1_of_novel_subfamily_0_of_novel_family_3_of_Crassvirales|nan,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,6111,k127_199271,k127_199271,8,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_3_of_Crassvirales|nan,,novel_subfamily_1_of_novel_family_3_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_1_of_novel_family_3_of_Crassvirales|nan,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,7560,k127_51260,k127_51260,51,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_4_of_Crassvirales|nan,,novel_subfamily_0_of_novel_family_4_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_0_of_novel_family_4_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5765,k127_156854,k127_156854,51,FALSE,,,Duplodnaviria,,Uroviricota,,Caudoviricetes,,Crassvirales|nan,,novel_family_5_of_Crassvirales|nan,,novel_subfamily_0_of_novel_family_5_of_Crassvirales|nan,,novel_genus_0_of_novel_subfamily_0_of_novel_family_5_of_Crassvirales|nan,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5059,Methanobacterium virus Drs3,NC_062738.1,39,TRUE,37.129,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Methanobavirales,Methanobavirales,Anaerodiviridae,Anaerodiviridae,nan,nan,Metforvirus,Metforvirus,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,695,Methanobacterium phage psiM2,NC_001902.1,32,TRUE,26.111,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Methanobavirales,Methanobavirales,Leisingerviridae,Leisingerviridae,nan,nan,Psimunavirus,Psimunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,717,Methanothermobacter phage psiM100,NC_002628.3,37,TRUE,31.007,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Methanobavirales,Methanobavirales,Leisingerviridae,Leisingerviridae,nan,nan,Psimunavirus,Psimunavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5077,Haloarcula tailed virus 2,NC_062756.1,127,TRUE,63.301,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales,Soleiviridae,Soleiviridae,nan,nan,Eilatmyovirus,Eilatmyovirus,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1670,Haloarcula californiae tailed virus 1,NC_021330.1,160,TRUE,103.257,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Druskaviridae,Druskaviridae,nan,nan,Hacavirus,Hacavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1564,Haloarcula vallismortis tailed virus 1,NC_020158.1,173,TRUE,102.319,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Druskaviridae,Druskaviridae,nan,nan,Tredecimvirus,Tredecimvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1667,Halovirus HCTV-5,NC_021327.1,166,TRUE,102.105,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Druskaviridae,Druskaviridae,nan,nan,Tredecimvirus,Tredecimvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,746,Halorubrum phage HF2,NC_003345.2,126,TRUE,77.672,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,811,Halophage HF1,NC_004927.2,125,TRUE,75.898,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1660,Halorubrum tailed phage 5,NC_021320.1,118,TRUE,76.134,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1661,Halorubrum tailed phage 8,NC_021321.1,124,TRUE,74.519,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5061,Halorubrum virus Serpecor1,NC_062740.1,126,TRUE,74.196,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5076,Haloarcula virus HJTV-2,NC_062755.1,140,TRUE,76.821,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5079,Halorubrum tailed virus 10,NC_062758.1,125,TRUE,76.759,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5084,Halorubrum sodomense tailed virus 4,NC_062763.1,118,TRUE,75.181,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Haloferacalesvirus,Haloferacalesvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5080,Halorubrum tailed virus 25,NC_062759.1,112,TRUE,61.934,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Laminvirus,Laminvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1565,Halorubrum sodomense tailed virus 2,NC_020159.1,103,TRUE,68.527,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Mincapvirus,Mincapvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1674,Halorubrum tailed phage 7,NC_021335.1,105,TRUE,69.048,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Mincapvirus,Mincapvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,5081,Halorubrum tailed virus 27,NC_062760.1,114,TRUE,56.593,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Hafunaviridae,Hafunaviridae,nan,nan,Minorvirus,Minorvirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1668,Halogranum tailed virus 1,NC_021328.1,281,TRUE,143.855,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,Thumleimavirales,Thumleimavirales|nan,Halomagnusviridae,Halomagnusviridae,nan,nan,Hagravirus,Hagravirus,Lower clustered then no edges
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1679,Haloarcula hispanica tailed virus 2,NC_021340.1,88,TRUE,52.643,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,Thumleimavirales|nan,Saparoviridae,Saparoviridae,nan,nan,Halohivirus,Halohivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1659,Haloarcula californiae tailed virus 2,NC_021319.1,86,TRUE,54.291,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,Thumleimavirales|nan,Saparoviridae,Saparoviridae,nan,nan,Samsavirus,Samsavirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1205,Shigella phage Ag3,NC_013693.1,216,TRUE,158.006,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Aglimvirinae,Aglimvirinae|Cvivirinae|nan,Agtrevirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1273,Salmonella phage Vi01,NC_015296.1,208,TRUE,157.061,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1295,Salmonella phage SFP10,NC_016073.1,201,TRUE,157.95,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1314,Escherichia phage Cba120,NC_016570.1,204,TRUE,157.304,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1449,Escherichia phage PhaxI,NC_019452.1,209,TRUE,156.628,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1491,Salmonella typhimurium phage PhiSH19,NC_019530.1,166,TRUE,157.785,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1531,Salmonella phage SKML-39,NC_019910.1,208,TRUE,159.624,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Aglimvirinae,Aglimvirinae|Cvivirinae|nan,Agtrevirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1546,Dickeya phage vB-DsoM-LIMEstone1,NC_019925.1,201,TRUE,152.427,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Aglimvirinae,Aglimvirinae|Cvivirinae|nan,Limestonevirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1800,Klebsiella phage 0507-KN2-1,NC_022343.1,154,TRUE,159.991,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,nan,Aglimvirinae|Cvivirinae|nan,Taipeivirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1820,Salmonella phage Maynard,NC_022768.1,202,TRUE,154.701,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1824,Salmonella phage Marshall,NC_022772.1,207,TRUE,156.338,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,1994,Salmonella phage vB-SalM-SJ2,NC_023856.1,197,TRUE,152.46,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
4.5,"San Jose, CA","WRF D, CA",9/19/22,fall,0.45 um filtrate,2000,Salmonella phage vB-SalM-SJ3,NC_024122.1,210,TRUE,162.91,Duplodnaviria,Duplodnaviria,Uroviricota,Uroviricota,Caudoviricetes,Caudoviricetes,nan,nan,Ackermannviridae,Ackermannviridae|nan,Cvivirinae,Aglimvirinae|Cvivirinae|nan,Kuttervirus,Agtrevirus|Kuttervirus|Limestonevirus|Taipeivirus,Fully clustered
